PhraseId,SentenceId,Phrase,Sentiment,length
97378,5093,shines bright on this frozen tundra soap opera that breathes extraordinary life into the private existence of the Inuit people .,1,21
108517,5743,`` The best Disney movie,1,5
72059,3679,"Engages us in constant fits of laughter ,",1,8
115912,6178,"a lot going for it , not least the brilliant performances by Testud ... and Parmentier",1,16
40725,1951,plain crap,0,2
113441,6029,Excellent performances from Jacqueline Bisset and Martha Plimpton grace this deeply touching melodrama .,1,14
88934,4621,mesmerizing performance,1,2
18839,827,is a frustrating patchwork : an uneasy marriage of Louis Begley 's source novel -LRB- About Schmidt -RRB- and an old Payne screenplay .,0,24
104712,5530,"a majestic achievement , an epic of astonishing grandeur and surprising emotional depth",1,13
79010,4065,`` Spider-Man '' certainly delivers the goods,1,7
97970,5132,"expands the horizons of boredom to the point of collapse , turning into a black hole of dullness , from which no interesting concept can escape .",0,27
87878,4563,making it one of the year 's most enjoyable releases,1,10
117383,6263,comes along to remind us of how very bad a motion picture can truly be .,0,16
10950,467,"at the edge of your seat with its shape-shifting perils , political intrigue and brushes",1,15
36231,1712,An elegant work,1,3
60797,3070,vividly captures the chaotic insanity and personal tragedies that are all too abundant when human hatred spews forth unchecked .,1,20
147092,8005,"like Stealing Harvard , which fails to keep 80 minutes from seeming like 800",0,14
110419,5849,"The actors are simply too good , and the story too intriguing , for technical flaws to get in the way .",1,22
3594,134,hard to say who might enjoy this,0,7
24447,1112,it 'll only put you to sleep .,0,8
47463,2313,The film is impressive for the sights and sounds of the wondrous beats the world has to offer .,1,19
126930,6824,emotional intelligence in this engaging film about two men who discover what William James once called ` the gift of tears,1,21
111969,5943,profound cinema,1,2
109691,5813,"is the sort of low-grade dreck that usually goes straight to video -- with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography , complete with visible boom mikes .",0,37
76426,3926,"is a non-stop funny feast of warmth , colour and cringe .",1,12
265,10,hate it,0,2
33279,1559,"A sun-drenched masterpiece , part parlor game ,",1,8
100324,5263,is as stimulating & heart-rate-raising as any James Bond thriller,1,10
3498,130,a film that hews out a world and carries us effortlessly from darkness to light,1,15
62509,3162,especially the frank sex scenes -RRB- ensure that the film is never dull,1,13
68982,3503,deserves a huge amount of the credit for the film 's thoroughly winning tone,1,14
140770,7637,perfect show,1,2
118296,6319,most admirable quality,1,3
151706,8276,verve and fun,1,3
108226,5726,"is a lumbering , wheezy drag ...",0,7
47708,2325,This flat run at a hip-hop Tootsie is so poorly paced you could fit all of Pootie Tang in between its punchlines .,0,23
122183,6550,embodies the transformation of his character completely,1,7
70213,3575,Showtime eventually folds under its own thinness .,0,8
126594,6806,ugly behavior,0,2
113301,6021,of those films that started with a great premise and then just fell apart,0,14
84384,4364,Each scene immediately succumbs to gravity and plummets to earth .,0,11
58829,2965,marvelous series,1,2
121794,6526,lose their luster when flattened onscreen .,0,7
11785,507,a truly magical movie,1,4
9691,403,also the unique way Shainberg goes about telling what at heart is a sweet little girl,1,16
44491,2156,that spends a bit too much time on its fairly ludicrous plot .,0,13
76392,3925,"A tired , predictable , bordering on offensive , waste of time , money and celluloid .",0,17
101019,5306,", entertaining and , ultimately , more perceptive moment",1,9
77093,3966,"Such master screenwriting comes courtesy of John Pogue , the Yale grad who previously gave us `` The Skulls '' and last year 's `` Rollerball",1,26
121349,6499,has a pleasing way with a metaphor .,1,8
100409,5268,spins the multiple stories in a vibrant and intoxicating fashion,1,10
116203,6192,that he is an imaginative filmmaker who can see the forest for the trees,1,14
121735,6523,One regards Reign of Fire with awe .,1,8
80446,4144,wonder what anyone saw in this film that allowed it to get made,0,13
113798,6048,is a feast for the eyes .,1,7
31860,1492,"the perkiness of Witherspoon -LRB- who is always a joy to watch , even when her material is not first-rate -RRB-",1,21
155444,8508,will be lulled into a coma .,0,7
117038,6244,"earnest and well-meaning , and so stocked with talent",1,9
28126,1292,Sweetest Thing,1,2
4861,187,'s a great deal of corny dialogue and preposterous moments,0,10
69100,3509,that with really poor comedic writing,0,6
129921,6994,elevated by Michael Caine 's performance as a weary journalist in a changing world,1,14
98457,5160,the worst films,0,3
46781,2278,"A pretty funny movie ,",1,5
76595,3939,its sweet time,1,3
89798,4673,an unbalanced mixture,0,3
150238,8183,will make you wish you were at home watching that movie instead of in the theater watching this one,0,19
98659,5173,"Lynne Ramsay as an important , original talent in international cinema",1,11
88898,4619,are particularly engaging or articulate .,1,6
114833,6113,served up with heart and humor,1,6
142555,7739,Cinematic poo .,0,3
87789,4560,A lively and engaging examination of how similar obsessions can dominate a family .,1,14
85934,4446,a spirited film and a must-see,1,6
74673,3828,otherwise appalling,0,2
103279,5446,"the joyous , turbulent self-discovery",1,5
78810,4056,"This is a movie that refreshes the mind and spirit along with the body , so",1,16
103033,5431,"The year 2002 has conjured up more coming-of-age stories than seem possible , but Take Care of My Cat emerges as the very best of them",1,26
41003,1966,"It 's a lovely , sad dance highlighted by Kwan 's unique directing style .",1,15
39574,1889,is completely lacking in charm and charisma,0,7
123959,6655,"it is a whole lot of fun and you get to see the one of the world 's best actors , Daniel Auteuil ,",1,24
83982,4339,genuinely good,1,2
73256,3742,remarkable procession of sweeping pictures,1,5
134092,7237,The film 's intimate camera work and searing performances pull us deep into the girls ' confusion and pain as they struggle tragically to comprehend the chasm of knowledge that 's opened between them .,1,35
32632,1530,"The film does n't have enough innovation or pizazz to attract teenagers , and",0,14
41087,1970,"The search for redemption makes for a touching love story , mainly because Blanchett and Ribisi compellingly tap into a spiritual aspect of their characters ' suffering .",1,28
54322,2700,well-crafted film,1,2
154424,8441,"Nonchalantly freaky and uncommonly pleasurable , Warm Water may well be the year 's best and most unpredictable comedy .",1,20
59349,2993,"it will warm your heart ,",1,6
26002,1190,"are so unmemorable , despite several attempts at lengthy dialogue scenes , that one eventually resents having to inhale this gutter romancer 's secondhand material",0,25
126104,6775,Moving and vibrant .,1,4
135235,7302,Without any redeeming value whatsoever,0,5
148151,8062,lumpy as two-day old porridge,0,5
112739,5987,"There 's not a single jump-in-your-seat moment and believe it or not , Jason actually takes a backseat in his own film to special effects .",0,26
99346,5209,a worthy entry in the French coming-of-age genre,1,8
31724,1487,"These characters are so well established that the gang feels comfortable with taking insane liberties and doing the goofiest stuff out of left field , and I 'm all for that",1,31
102574,5399,had no effect and elicited no sympathies for any of the characters,0,12
78182,4023,"'s clotted with heavy-handed symbolism , dime-store psychology and endless scenic shots that make 105 minutes seem twice as long .",0,21
45807,2227,"fun , splashy and entertainingly nasty",1,6
107109,5659,This painfully unfunny farce,0,4
124186,6667,a joy to watch and -- especially -- to listen to,1,11
36101,1704,rare quality,1,2
2476,95,Scarcely worth,0,2
148767,8093,profoundly moving documentary,1,3
122163,6547,the most disappointing Woody Allen movie,0,6
89656,4665,", profane and exploitative as the most offensive action flick you 've ever seen .",0,15
21158,947,"is a very funny , heartwarming film",1,7
37499,1781,a potentially incredibly twisting mystery,1,5
91286,4749,this piece of crap,0,4
68701,3491,"Behan 's memoir is great material for a film -- rowdy , brawny and lyrical in the best Irish sense",1,20
58382,2942,to create a feature film that is wickedly fun to watch,1,11
149610,8143,Douglas McGrath 's Nicholas Nickleby does Dickens as it should be done cinematically .,1,14
122933,6596,offended by his lack of faith in his audience,0,9
23811,1082,"the new film is a subzero version of Monsters , Inc. , without the latter 's imagination , visual charm or texture .",0,23
104926,5543,to the annoying score to ` special effects ' by way of replacing objects in a character 's hands below the camera line,0,23
22921,1037,... Cagney 's ` top of the world ' has been replaced by the bottom of the barrel .,0,19
120700,6455,inexcusable dumb,0,2
38335,1825,a dud -- a romantic comedy that 's not the least bit romantic and only mildly funny,0,17
155093,8488,the visceral excitement of a sports extravaganza,1,7
101885,5363,a bunch of typical late-twenty-somethings natter on about nothing,0,9
59428,2998,makes the film special,1,4
70461,3594,"Starts out with tremendous promise , introducing an intriguing and alluring premise , only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter",0,31
